,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
52814,6MPZNrd3MUByWieu3tQsTN,Darrell McCall,Pictures Can't Talk Back,While I Dream of San Antone (feat. Mona McCall),10,237893,False,0.58,0.244,9,-12.787,1,0.0272,0.726,1.94e-06,0.197,0.245,103.341,4,honky-tonk
76237,4DyFhKqtKbM8eLdehJfBg0,Giacomo Puccini;Kiri Te Kanawa;London Symphony Orchestra;Stephen Barlow,Kiri - A Portrait,"Gianni Schicchi: ""O, mio babbino caro"" - Live In London / 1994",27,146986,False,0.21,0.135,8,-20.284,1,0.0462,0.984,0.000786,0.115,0.0378,95.745,3,opera
90996,2sNmYSvlnGqBUNc2QNlH4L,Enrique Guzman,Leyendas Solamente Los Mejores,Ángel de Mi Vida - Angel of the Morning,28,168333,False,0.263,0.453,4,-8.19,1,0.0276,0.513,2.19e-05,0.399,0.496,95.766,4,rock-n-roll
112763,3inki2RvQVvKtaruRmYcMJ,Karaçalı;Cem Adrian;Melis Danişmend,Sesindeki Yalnızlık (feat. Cem Adrian & Melis Danişmend),Sesindeki Yalnızlık (feat. Cem Adrian & Melis Danişmend),39,275086,False,0.338,0.892,9,-5.574,0,0.436,0.475,1.48e-05,0.0345,0.35,83.852,4,turkish
60279,54KON1asBgOHbmY9ovVaOw,Ryuji Imaichi,LDH PERFECT YEAR 2020 SPECIAL SHOWCASE RYUJI IMAICHI “ZONE OF GOLD” SET LIST,これが運命なら,25,346440,False,0.514,0.582,2,-5.548,1,0.0402,0.329,0.0,0.0703,0.363,71.94,4,j-dance
7511,79rT78CvpeL78fE2oDsSSL,Reno & Smiley,"Love, Oh Please Come Home","Love, Oh Please Come Home",23,151506,False,0.555,0.502,2,-9.414,1,0.0266,0.198,0.000399,0.0573,0.786,109.428,4,bluegrass
68429,3QAE1arPJAMVKt3NUqjikE,Juan Magán;Paulina Rubio;DCS,Queda poco para la PAES 2.0,Vuelve,0,213240,False,0.661,0.677,5,-6.467,1,0.0383,0.628,0.0,0.0793,0.959,174.068,4,latino
12307,0Me4L8eWzXf5hcofg9C1SJ,Mavis Hee,遺憾,城裡的月光,51,321320,False,0.538,0.251,10,-13.494,1,0.027,0.79,0.0,0.191,0.202,83.972,4,cantopop
101320,4agSToE8T3Tb7kyKDaazyi,Outside Broadcast Recordings,Rain Sound Recouperation,Rain on a Tent,42,225383,False,0.174,0.996,9,-22.048,0,0.0388,0.281,0.976,0.943,0.00415,81.896,3,sleep
82538,1jYbC28GVYRNOrBltndpjl,Blondie,Atomic: The Very Best Of Blondie,Atomic,23,230160,False,0.527,0.82,4,-5.49,0,0.0338,0.00157,0.197,0.347,0.748,136.578,4,power-pop
25632,17I6vlUf2z1747kHsGmEF0,The O'Jays,My Favorite Person,Your Body's Here with Me (But Your Mind's on the Other Side of Town),32,286626,False,0.466,0.423,10,-10.855,1,0.0355,0.541,0.0,0.158,0.399,132.763,4,disco
93036,1Vv40w7lAYn0mOZqAORfuE,Ivan Rebroff,Best of Ivan Rebroff (18 Hits),Stenka rasin,12,214973,False,0.275,0.461,3,-11.575,1,0.0479,0.978,0.0417,0.0988,0.37,86.209,4,romance
59827,2pw80nL0PyaJJnircw75qK,Out of Nowhere,Man Made Disaster,Farm,0,214000,True,0.412,0.905,1,-2.918,1,0.108,0.00355,0.0,0.0956,0.398,119.79,3,iranian
108464,6Srqbvc1Bu92gUu1l8eB9w,Carlos Gardel,Victoria,Seguí Mi Consejo,20,138161,False,0.721,0.304,9,-14.948,0,0.471,0.958,0.0,0.0911,0.722,75.857,5,tango
36360,4KHXk0rTD80mEf7bbdK29j,Soolking,Suavemente,Suavemente,74,159357,False,0.865,0.682,7,-4.563,0,0.0548,0.284,0.00445,0.0422,0.508,140.052,4,french
93524,4j9rhFtGmjbOOHZ4g07rp8,Yuri Morfessi,Прощай Москва,Время изменится,0,192097,False,0.326,0.358,8,-9.673,0,0.0397,0.989,0.00827,0.358,0.364,145.27,3,romance
47547,2Fpbt4UYV8mYYNOlq5Imor,Planet Hemp,A Invasão do Sagaz Homem Fumaça,Raprockandrollpsicodeliahardcoragga,40,233373,False,0.639,0.886,1,-4.982,1,0.387,0.0413,0.0,0.212,0.837,99.512,4,hard-rock
2502,0Sjz8pTu8vcVvGP5rtyh3Q,The Technicolors,Ultraviolet Disguise (Deluxe Edition),Tonight You Are Mine,66,230000,False,0.634,0.6,11,-6.662,1,0.0265,0.00203,0.00569,0.0796,0.64,90.017,4,alt-rock
72446,4WJQ3CFiJf1GwRCmzcMwP8,Project46,Tr3s,Pânico,30,219252,False,0.375,0.987,2,-3.49,1,0.141,3.3e-05,0.0294,0.764,0.292,136.559,4,metalcore
9251,7F7lizHkjMeo70dYOU3r4x,A Família,Castelo de Madeira,Castelo de Madeira,48,454975,True,0.812,0.844,9,-10.206,0,0.508,0.397,0.0,0.0654,0.834,77.192,4,brazil
64850,7Cuk8jsPPoNYQWXK9XRFvG,"Earth, Wind & Fire",September,September,68,215080,False,0.694,0.831,9,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901,4,jazz
51913,0hWBiQZZ7btfzKoMDUUHCH,Burna Boy,Internet Sensations,Last Last,0,172342,False,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,hip-hop
44325,4Cti8D5eFnO5WQ2DIev9ZI,Dead By Sunrise,Out Of Ashes,Let Down,48,238160,False,0.441,0.867,4,-5.878,0,0.0426,0.0306,0.0,0.0747,0.416,150.095,4,grunge
79935,1wl5b2lw3YagQtZiYZbQWP,Thelonious Monk,"Genius Of Modern Music (Vol.1, Expanded Edition)",'Round Midnight,54,193840,False,0.542,0.32,8,-9.975,1,0.0387,0.907,0.649,0.0609,0.206,116.648,4,piano
27918,1NsNUDI7doaMtQ4IwKJ1OU,Lenzman,Golden Age,Got My Mind Made Up,15,294445,False,0.692,0.843,2,-6.031,1,0.0967,0.000138,0.801,0.12,0.159,172.075,4,drum-and-bass
6382,2sx2JMObNBuPIrhRp2VfHR,Månegarm,Vredens tid,Segervisa,20,217880,False,0.39,0.286,7,-12.537,1,0.033,0.841,0.0,0.126,0.363,150.774,3,black-metal
84708,1pctwlBtIcKIjQMzsVcGHB,The Beatles,1 (Remastered),A Hard Day's Night - Remastered 2015,57,152920,False,0.546,0.818,0,-4.89,1,0.031,0.0487,0.0,0.0983,0.756,138.561,4,psych-rock
11479,3tRFo1mXVNC5Wwrv7T8trF,The Pretty Things,Parachute,The Good Mr. Square,57,86693,False,0.584,0.284,7,-12.714,1,0.0409,0.305,0.000903,0.162,0.386,139.087,4,british
70502,2AwYywTNbeiWqQcLqt8UwP,Penny Tai,怎樣,你要的愛,52,242440,False,0.328,0.32,5,-10.292,1,0.0378,0.303,0.0,0.259,0.2,147.99,4,mandopop
111733,6kYwzIqAj4Wp6ApoPpoqny,Air;Beth Hirsch,Moon Safari,You Make It Easy,48,241533,False,0.641,0.511,5,-10.92,1,0.0279,0.21,0.0111,0.0883,0.378,109.839,4,trip-hop
24301,0CEui1Dh1RtgE3kVHEvS4J,Seth Troxler;Jaden Thompson,Talking Walls,Talking Walls - Dub,33,399146,False,0.801,0.799,11,-9.013,1,0.0489,2.21e-05,0.902,0.0433,0.585,125.998,4,detroit-techno
113434,2ooZId1w8kz1FWe3WOT0iM,Chris Tomlin;Elevation Worship,Always,YAHWEH (No One) (with Elevation Worship),44,290633,False,0.538,0.797,10,-6.794,1,0.0568,0.014,0.0,0.0966,0.21,137.036,4,world-music
89860,78Nyf6RlqBANlMhSnKyClT,CNCO,Pretend,Pretend,55,200566,False,0.68,0.883,11,-3.862,0,0.103,0.284,0.0,0.14,0.834,101.983,4,reggaeton
57685,4DtRUY8w4s2LQFz1ObFMOK,The Rare Occasions,Here to Forever - All New Indie,Notion,0,195120,False,0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,4,indie
68831,1aZReheYIMalvxMShvPzvg,Kinky,Fierrro,Instintos Animales,44,266386,False,0.682,0.807,10,-6.821,0,0.0331,0.0117,0.0954,0.0819,0.365,94.02,4,latino
69910,2jX5CYulrYvRIJE8tbRhYo,Fejo;Recall from the FUTURE,Hey Nima (Remix),Hey Nima - Remix,18,232615,False,0.547,0.765,1,-8.355,1,0.0402,0.152,0.239,0.303,0.297,130.006,4,malay
105326,30ksReCEcSpnfAm8XCC4G7,Smartface,Easy Feet,Too Tired,40,116893,False,0.8,0.252,11,-9.816,1,0.214,0.513,0.224,0.109,0.495,77.997,3,study
28387,4MrSl40iewpWmkq0GOi849,QUIX;Linney,Take My Breath Away (feat. Linney),Take My Breath Away (feat. Linney),43,240444,False,0.549,0.892,10,-6.494,0,0.0439,0.00184,0.527,0.14,0.295,135.031,4,dub
13582,0Rn6vGr3VFphuNNVTemxul,Mr. Fingers,Cerebral Hemispheres,Outer Acid,9,347030,False,0.804,0.924,0,-14.787,1,0.0536,0.388,0.93,0.0675,0.936,117.03,4,chicago-house
37977,7gYbKTCRK5YlYXnGnlTh8E,MC Koringa,Trilha Sonora,Convocação,42,208980,False,0.766,0.848,8,-3.964,0,0.171,0.104,0.0,0.0654,0.872,129.877,4,funk
43920,7ss73yV5efYHgm9bAQ98JM,Mudvayne,Mudvayne,Scream With Me,61,172586,False,0.262,0.867,8,-4.472,1,0.0481,0.00216,0.00173,0.0858,0.485,179.985,4,groove
33741,6s2yqZbiPNPL1B2IeCMsUA,My Chemical Romance,The Black Parade,The End.,62,112920,False,0.292,0.548,2,-4.977,1,0.0363,0.0827,0.0,0.414,0.207,175.053,3,emo
10087,1E3Mjrzw3Ad9b3NpjM8ZPe,Ed Solo;Elijah MC,Ruffneck,Ruffneck - 2014 DnB Mix,22,292800,False,0.716,0.922,10,-4.245,0,0.0392,0.000229,0.00292,0.0966,0.751,87.499,4,breakbeat
21292,1vTPU2A2IFBHScO2iEbXQs,Ice Prince,We Mauve,Baby,0,226745,True,0.762,0.766,5,-4.615,1,0.0375,0.209,0.0,0.198,0.888,107.011,4,dancehall
51401,15JINEqzVMv3SvJTAXAKED,Eminem;Rihanna,Recovery,Love The Way You Lie,83,263373,True,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,4,hip-hop
49103,2udt4wACN5ooY9ugyH5leQ,Sub Zero Project,HALO,HALO,51,188991,False,0.496,0.753,8,-6.253,0,0.0663,0.00158,0.00327,0.407,0.141,150.351,4,hardstyle
15292,31Ep5JVlhdyLe5aj06alAp,Stract;Shiloh Dynasty;Burgettii,Losing Interest (Remix),Losing Interest - Remix,58,270260,True,0.963,0.417,10,-15.525,0,0.182,0.635,0.00686,0.275,0.711,114.968,4,chill
57153,2FGBAvdswjz67iMGUXgBZD,Faridkot;Amar Jalal,Equals Sessions (Season 1),Nasha (Equals Sessions),53,287573,False,0.78,0.46,6,-7.516,1,0.0851,0.455,0.000141,0.061,0.788,124.007,4,indie
105044,2LWBOPGmgxCI9awFaBN5JL,Magn Us,Common Sunflower,Common Sunflower,49,99317,False,0.799,0.484,11,-8.4,0,0.0907,0.722,0.916,0.0903,0.552,87.02,4,study
54725,304HbZEKcHYZyBkG5GhjD6,Ilkae,Pistachio Island,Pear Vale,10,97133,False,0.811,0.292,9,-16.817,0,0.0925,0.884,0.9,0.118,0.507,112.061,1,idm
59294,6I5a59MWumcKQM1SJSghj4,Alireza Mashayekhi;National Symphony Orchestra of Ukraine;Vladimir Sirenko,"Symphony, No. 1, Op. 7",Homophony,0,383085,False,0.303,0.148,7,-17.01,1,0.0817,0.914,0.346,0.192,0.0771,165.211,3,iranian
81552,1K2RnVhm3eauKnA8PAcPu1,Glass Animals,Heat Waves (Expansion Pack),Heat Waves - Slowed,74,262248,False,0.633,0.55,9,-9.965,1,0.0924,0.649,0.000363,0.147,0.333,147.099,4,pop
95836,3bkFTYnuSBP83ttLU1BVIT,Gilberto Santa Rosa,40... y Contando (En Vivo Desde Puerto Rico),Vino Tinto - En Vivo desde Puerto Rico,27,198680,False,0.551,0.827,10,-6.358,0,0.06,0.204,1.03e-06,0.318,0.676,101.442,4,salsa
95601,5o0zYtiXfzu6FP93Ojyxvi,Tito Allen,Feliz Y Dichoso,Por Eso,29,375629,False,0.611,0.686,9,-6.471,0,0.0548,0.596,5.84e-05,0.0672,0.9,115.477,4,salsa
87666,1xN9kdNDIRmBLqujjYSbrZ,Maglore,III,Se Você Fosse Minha,41,229547,False,0.554,0.759,5,-5.651,0,0.033,0.0131,0.0312,0.479,0.725,90.862,4,r-n-b
91307,1sWeSMifj6Z6kZyI6z3bRc,Imagine Dragons,Smoke + Mirrors (Deluxe),Warriors,75,171040,False,0.365,0.851,4,-6.238,0,0.0645,0.0964,0.003,0.237,0.309,78.086,4,rock
55835,0hwr0giW0okbMxvOx0bXYj,Seedhe Maut;Sez on the Beat,Nayaab,Teen Dost,44,168007,True,0.921,0.552,1,-9.075,0,0.348,0.283,0.0,0.11,0.546,128.074,4,indian
50516,5uezGrwjyarcPOH8uYGdXk,Battle Beast,Circus Of Doom,Master of Illusion,55,248359,False,0.56,0.889,11,-6.673,0,0.0356,5.65e-05,0.000163,0.166,0.427,105.033,4,heavy-metal
22974,6kQ1oUJ5iyviFiqF8d73Ib,Within The Ruins,Invade,Roads,20,384026,False,0.225,0.887,1,-4.068,1,0.0947,0.000289,0.846,0.219,0.197,165.213,3,death-metal
107869,1Bv9hN94N4tWGh7SvpB20a,A Flock Of Seagulls,A Flock Of Seagulls (Expanded Edition),Messages,23,171640,False,0.51,0.829,2,-10.438,1,0.0317,0.00591,0.439,0.0428,0.951,160.644,4,synth-pop
59634,21O8Nr8c6MreEB82sABBw5,Spuntic,Between Green,Distances,0,190145,False,0.114,0.158,1,-19.721,1,0.0443,0.129,0.955,0.116,0.0279,151.075,5,iranian
73994,4VaDdlxgdWNAAXo9NLQ9QF,DI MI DO,Playlist Nature Walking (Tour 1),Lock Me High - Helmut Wintermantel Mix,17,139306,False,0.593,0.931,6,-5.104,0,0.0333,0.00155,0.832,0.169,0.0642,123.985,4,minimal-techno
12705,2HgSK0w0mfcB9dEnFMYagd,Bowie Lam;陳豪;黃德斌,"年少無知 (劇集 ""天與地"" 片尾曲)","年少無知 - (劇集 ""天與地"" 片尾曲)",44,296106,False,0.485,0.623,7,-5.793,1,0.0269,0.0283,0.0,0.0919,0.263,77.02,4,cantopop
69010,10yNfCSs2TCacy9LNLdNaB,Havoc Mathan,Painkiller,Painkiller,53,262325,False,0.673,0.56,4,-9.089,0,0.106,0.306,0.0,0.224,0.487,171.861,4,malay
70188,5DCNAwyomUF3LXunq4NSpJ,Priscilla Abby,阿拉斯加海湾,阿拉斯加海湾,58,237840,False,0.63,0.309,10,-11.415,1,0.035,0.738,0.0,0.104,0.155,117.814,4,mandopop
17995,4UTMM08M1KoRFsBQlKnTth,Destryur;Cobra Wipeout,Panic,Narc City,15,188685,False,0.519,0.83,10,-6.355,0,0.0468,5.58e-05,0.642,0.518,0.269,129.814,4,club
32852,5Mf84BbHYdrewDABZOH5H6,DJ Snake;George Maple,Encore,Talk,51,237960,False,0.572,0.802,7,-4.408,1,0.0807,0.0093,0.0,0.124,0.255,118.082,4,electronic
14935,1biODsu6614o2bLBgk6W6O,The Countdown Kids,Happy Halloween! (Spooky Favorites for Kids),Halloween Sharks,0,96073,False,0.518,0.584,9,-7.383,0,0.128,0.164,0.0,0.242,0.616,131.548,4,children
12552,3o5JDoTfKZJmr80ecOyPVE,Wilfred Lau,All the Best,緋聞男友,32,233800,False,0.552,0.553,4,-6.68,1,0.0318,0.425,0.0,0.0978,0.379,73.032,3,cantopop
12578,68bpbRXf2ICC7yQYZoOykS,Serrini,Don't Text Him,Let Us Go Then You and I,45,328699,False,0.49,0.509,5,-6.478,1,0.0271,0.223,0.0,0.126,0.205,160.031,4,cantopop
82586,73pVkQkDvsIs3B9knkGVCc,Hoodoo Gurus,Stoneage Romeos,Arthur - Remaster 2005,22,189200,False,0.399,0.92,9,-2.482,1,0.0338,0.0173,5.44e-05,0.234,0.751,143.067,4,power-pop
80798,6DpNW0DW16l92pLLOg9dzw,Unni Menon,Pennin Manathai Thottu (Original Motion Picture Soundtrack),Kannukkulle,57,283680,False,0.705,0.495,7,-12.39,0,0.0367,0.265,5.73e-06,0.219,0.646,87.942,4,pop-film
42307,22qk7fpR8vn6ZUwQ18E7Bi,Manger Cadavre?,Decomposição,Apatia,15,250146,False,0.295,0.762,4,-5.476,1,0.0358,5.23e-05,0.0126,0.104,0.231,115.164,4,grindcore
25164,1CzJ7drnOdaXWcURRN5P2N,DeBarge,Diversión para los peques,I Like It,0,279400,False,0.675,0.732,9,-4.5,1,0.0443,0.452,1.84e-05,0.201,0.83,175.01,4,disco
8152,3VBvV5wMMgEkrXqILx8JnB,Sam Tinnesz,Legends Are Made,Legends Are Made,51,169758,False,0.553,0.89,0,-4.879,1,0.0413,0.123,0.0,0.139,0.674,87.871,4,blues
80516,5wQlXgGVSwvBVKXf5lmWhp,Rahat Fateh Ali Khan,Kalyug,Jiya Dhadak Dhadak Jaye,60,319480,False,0.677,0.533,0,-9.741,1,0.0343,0.157,5.92e-05,0.121,0.398,119.954,4,pop-film
28293,6jnOCITdl4EypDC4YzU3bA,Cidade Verde Sounds,Missão de Paz,Missão de Paz,33,252073,False,0.725,0.544,0,-7.627,1,0.0726,0.336,0.0,0.32,0.75,164.078,4,dub
108655,2LwgAxHQLXlu0L45Jj7Tag,Cacho Tirao,Mi Guitarra... Tú y Yo,Adiós Nonino,18,285906,False,0.516,0.372,8,-8.246,1,0.0572,0.975,0.909,0.108,0.353,75.955,4,tango
58789,7LGO7lhkvLK0tuul9FTapc,Snake River Conspiracy,Sonic Jihad,Act Your Age,20,266626,False,0.615,0.976,9,-1.961,1,0.0673,0.257,0.0205,0.588,0.583,129.921,4,industrial
78074,6SDsOrnIDb3f1Pkaqbt34D,Mickie Krause,Karneval 2022 100%,"Biste braun, kriegste Fraun - Version 2015",0,185217,False,0.819,0.708,0,-4.706,1,0.0605,0.0157,8.62e-05,0.081,0.363,127.992,4,party
84752,43NI5sAcvDLG7QQAmUc7UU,levitation room,Minds Of Our Own,Friends,56,217666,False,0.639,0.509,2,-10.354,1,0.0288,0.002,0.000485,0.0834,0.739,100.157,4,psych-rock
31284,7KwdHcYzAIHdCXiTgDDWkZ,Charli XCX;Rina Sawayama,Pop Hits Now,Beg for You,0,168053,False,0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,4,electro
68686,50zpoWMidTPVoCjBBNMfMP,Farina,Perreo Tenebroso Vol. 1,El Problema,0,206173,False,0.535,0.651,0,-3.612,1,0.402,0.0542,0.131,0.0751,0.515,179.795,4,latino
57715,2ypmJzv6tqEy1ZQBwvK52N,Ramil Ganjoo,Bhoola na tujhe,Bhoola na tujhe,44,176128,False,0.608,0.428,4,-11.056,1,0.0325,0.82,0.00448,0.102,0.333,94.038,4,indie
75377,6ibmDmnayyljaIfT8hgkVq,Deuter,Space,Silent Alchemy,24,468493,False,0.13,0.031,2,-25.937,0,0.0405,0.992,0.977,0.0787,0.0633,80.706,1,new-age
81736,1kSjuuFakqNTQK63pzDTin,Bruno Mars;PARTYNEXTDOOR,Happy Commute,That's What I Like - PARTYNEXTDOOR Remix,0,206696,False,0.741,0.695,1,-5.341,1,0.0454,0.021,0.0,0.0922,0.861,134.032,4,pop
96194,3Ayrd8prgnUYU4ErMgflBV,Vou pro Sereno;Reinaldo,A Força do Nosso Som (Ao Vivo),Agora Viu Que Perdeu e Chora (feat. Reinaldo) - Ao Vivo,43,194837,False,0.434,0.783,7,-7.473,1,0.073,0.465,0.0,0.832,0.614,87.477,4,samba
30869,6ImEBuxsbuTowuHmg3Z2FO,Mabel,High Expectations,Mad Love,66,169813,False,0.623,0.796,0,-2.981,0,0.199,0.659,0.0,0.115,0.607,197.524,4,edm
55240,0dT6g7oqjEqphjXMk8MKHz,Pritam;Daler Mehndi,Dangal (Original Motion Picture Soundtrack),Dangal,57,299325,False,0.618,0.867,6,-5.1,0,0.139,0.239,0.0,0.0559,0.665,178.017,4,indian
73649,000qpdoc97IMTBvF8gwcpy,Paul Kalkbrenner,Zeit,Tief,19,331240,False,0.519,0.431,6,-13.606,0,0.0291,0.000964,0.72,0.0916,0.234,129.971,4,minimal-techno
30928,6eXFl418w8hsxKcLgv1jwJ,Diplo;Jonas Brothers,Diplo Presents Thomas Wesley Chapter 1: Snake Oil,Lonely (with Jonas Brothers),64,139809,False,0.739,0.717,1,-5.123,1,0.0565,0.0611,0.0,0.206,0.529,98.047,4,edm
54420,3q15mB5NqNtXn774xz8RLl,dreissk,State of Decay 2 (Original Game Soundtrack),Horizon,10,210251,False,0.351,0.567,2,-14.035,1,0.053,0.487,0.812,0.106,0.0375,186.056,4,idm
31419,1tfVpMI8G6EakZU4rEja4w,Alan Walker,Different World,Sing Me to Sleep,66,187800,False,0.474,0.622,4,-6.381,0,0.061,0.0129,3.82e-06,0.327,0.158,176.062,4,electro
26550,51rv0PwUdnFJNdf04pPLB2,Piano Sunday,Heartfelt Movie Scores,S.T.A.Y. (From Interstellar),29,279813,False,0.157,0.133,9,-19.689,0,0.036,0.988,0.961,0.0769,0.157,80.095,4,disney
78092,09TXVj9aCagz20AAXEGZ9F,Andreas Gabalier,Layla sitzt dicht im Flieger,Hulapalu,0,180252,False,0.705,0.676,0,-4.672,1,0.0467,0.505,0.0,0.628,0.701,124.96,4,party
100821,2AiXzAPl5BWbRHnXZ2FBcq,Broilers,Santa Muerte Live Tapes,Ich sah kein Licht - Live,33,195320,False,0.343,0.973,10,-4.249,0,0.123,0.041,0.0,0.874,0.481,169.535,4,ska
40647,5H5iBVWoHacLXdumAtzTzS,Raquel Mello,Sinais de Deus,Sinais de Deus,39,243706,False,0.614,0.634,7,-5.265,1,0.0325,0.245,0.0,0.11,0.277,124.833,4,gospel
45754,4eNFKsG45HSE7HP9v2NOW3,Will Moore,Someone You Loved,Someone You Loved,36,182601,False,0.582,0.518,1,-8.822,1,0.0375,0.959,0.781,0.102,0.216,109.941,4,guitar
53172,1z5ySy1txdIkLaPq2YKaHM,Becky Hill;Joel Corry,All That Really Matters - Just Hits,HISTORY,2,176609,True,0.674,0.86,8,-3.318,1,0.0369,0.155,3.21e-06,0.359,0.771,122.975,4,house
68234,698BVnDEuu5eDWjWfVH0qV,Wisin & Yandel,Última Misión Reggaeton,Me Estas Tentando,0,229173,False,0.81,0.916,4,-2.649,0,0.0537,0.312,7.63e-06,0.347,0.794,116.009,4,latino
106956,5nHh9RqmYCrMrb207sBzGE,Tjuvjakt,Musik är ju kul,London,34,199821,False,0.795,0.819,1,-3.363,1,0.08,0.165,0.0,0.402,0.751,112.019,4,swedish
108902,1Qrbt9jn7sxEiq1dQQpfiZ,Lucio Demare;Juan Carlos Miranda,Al Pasar,Mañana Zarpa un Barco,16,202266,False,0.697,0.362,7,-6.539,1,0.0823,0.917,0.000468,0.135,0.857,115.993,4,tango
34572,4WL5J8i7e8bpdLLdhEQ3ZK,Seafret,Anywhere from Here,Pictures,37,196499,False,0.659,0.191,8,-11.676,1,0.0288,0.844,0.0,0.0999,0.226,135.828,4,folk
70554,6fADwOnsMmCM70OAxDF3fc,MC HotDog,差不多先生,差不多先生,47,266544,False,0.644,0.879,6,-4.229,0,0.455,0.379,0.00296,0.183,0.507,175.973,4,mandopop
11767,0aRRSSefDJck6aSOf3Gi20,Peppa Pig,Feeling Calm,Time For Bed,26,190116,False,0.737,0.323,4,-7.48,1,0.0427,0.832,0.0,0.348,0.598,79.092,4,british
102920,6r9Ice11we6LCIRKtq9SWc,Anupam Roy,Brishti Theme Gele,Brishti Theme Gele,33,227456,False,0.751,0.595,0,-5.649,1,0.0361,0.309,0.0,0.0899,0.34,119.967,4,songwriter
15420,6472TSRvXlqcmg3iSh4GEi,JUNNY;JAY B,nostalgia,nostalgia,59,196866,False,0.536,0.758,9,-6.439,1,0.12,0.0228,0.0,0.19,0.457,180.06,4,chill
68990,3peRufMxZi9baS60hEK4BN,Elenco Junior Express;Diego Topa,Junior Express - Grandes Éxitos,Bichos,38,165733,False,0.683,0.894,7,-4.66,1,0.0877,0.534,0.0,0.125,0.911,100.026,4,latino
38879,5cuODlQauq0bkZtV609WpE,These New South Whales,Bending at the Knee,Bending at the Knee,24,225753,False,0.226,0.93,0,-3.538,1,0.115,0.000206,3.16e-05,0.753,0.228,129.854,4,garage
90889,3cdX1QGG3nH0l9ELypSxr1,Angelica Maria,"Te Busco, Te Extraño",Te Quise Olvidar,28,204000,False,0.433,0.469,2,-4.98,1,0.0263,0.74,0.000547,0.498,0.372,100.011,3,rock-n-roll
94318,2xJLyTiJMW1XzSdCj4KtNQ,Addict.;Federico Martelli;Byjoelmichael,You and Me,You and Me,47,165403,False,0.704,0.364,4,-13.02,1,0.0811,0.652,0.122,0.0987,0.159,77.994,4,sad
51075,0Id2IzhR3w50aP2PHfMUE3,Guri,Nira Ishq,Nira Ishq,69,181514,False,0.703,0.609,11,-7.3,0,0.0444,0.111,0.0,0.0515,0.696,89.929,4,hip-hop
27536,21WfC9R92iolnqg0gduHsX,Tantrum Desire,Resistance,Resistance,17,287360,False,0.557,0.966,10,-3.213,0,0.0592,0.0067,0.883,0.0919,0.445,173.99,4,drum-and-bass
51170,4hAmLeBT1Ryk2oxSMMiJ7z,Karan Aujla,Way Ahead,Oouuu,67,147200,False,0.779,0.693,8,-6.033,0,0.0885,0.0832,0.0,0.0874,0.469,150.019,4,hip-hop
63512,4GYqrg5a2C5B03MuEP8r5v,Humbreaders,ギター,ギター,36,167946,False,0.486,0.941,7,-2.875,0,0.156,0.00504,0.0,0.811,0.645,163.866,4,j-rock
30636,0RN6m7fwBWoaudWfSdGEIj,Mabel,Christmas Dinner 2022,Loneliest Time Of Year,0,202693,False,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,4,edm
38008,5TTGoX70AFrTvuEtqHK37S,Arctic Monkeys,AM,No. 1 Party Anthem,71,243131,False,0.505,0.698,0,-5.563,1,0.0297,0.33,0.0887,0.0966,0.599,115.013,4,garage
56328,5zEsgJyUE3Fg84mtxwf1et,JVKE,this is what falling out of love feels like (392Hz),this is what falling out of love feels like,40,141163,False,0.323,0.807,10,-5.031,0,0.251,0.649,0.00568,0.638,0.366,173.874,3,indie-pop
4002,0yc6Gst2xkRu0eMLeRMGCX,Cigarettes After Sex,Cigarettes After Sex,Apocalypse,84,290616,False,0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,4,ambient
112586,6OPbkpYyRTPjbweLRcRMbU,Ümit Besen,Şikayetim Var,Alışmak Sevmekten Zor,39,291466,False,0.378,0.569,9,-11.009,0,0.0522,0.341,3.2e-06,0.0627,0.608,172.923,4,turkish
111518,2sJcZYGV9dpWJlDmW7pa5U,Ancient Astronauts,Into Bass and Time,Bass and Time,43,110160,False,0.617,0.803,7,-11.65,1,0.21,0.204,0.0585,0.155,0.289,87.004,4,trip-hop
38824,0pPqm8cBWogejpbpdFrexu,The Red Pears,"For Today, for Tomorrow, for What Is, for What Could've Been",1969,25,158103,False,0.575,0.4,3,-7.674,1,0.0598,0.000348,0.00263,0.0536,0.0724,110.199,4,garage
65538,1CWC107N5c6KkDRXvY2VtB,Alka Yagnik;Udit Narayan,Gadar Ek Prem Katha,Udja Kale Kawan - Marriage,50,301087,False,0.718,0.699,1,-6.155,1,0.0357,0.465,0.0,0.119,0.793,139.079,4,k-pop
